time,V(1),V(2),V(3),V(gate),I(C1),I(D1),I(L1),I(Rload),I(S1),I(Vgate),I(Vin),L1:flux,source_file,step,I(R1)
1.0159390748369746e-06,12.0,0.012112931,23.989843,2.0304625,-0.9995768,-1.0239778e-09,1.2112931,0.9995768,-1.2112931,0.0,-1.2112931,1.211292e-05,morecomplex,0,
1.0159546998369746e-06,12.0,0.012113119,23.989843,2.02265,-0.99957675,-1.0239779e-09,1.2113118,0.99957675,-1.2113118,0.0,-1.2113118,1.2113107e-05,morecomplex,0,
1.0159859498369747e-06,12.0,0.012113493,23.989841,2.007025,-0.99957675,-1.0239779e-09,1.2113494,0.99957675,-1.2113494,0.0,-1.2113494,1.2113481e-05,morecomplex,0,
1.0159937623369746e-06,12.0,0.012113587,23.989841,2.0031188,-0.99957675,-1.0239778e-09,1.2113587,0.99957675,-1.2113587,0.0,-1.2113587,1.21135745e-05,morecomplex,0,
1.0159957154619746e-06,12.0,0.01211361,23.989841,2.0021422,-0.99957657,-1.0239778e-09,1.211361,0.99957675,-1.211361,0.0,-1.211361,1.2113598e-05,morecomplex,0,
1.0159996217119747e-06,12.0,0.012113657,23.989841,2.000189,-0.9995768,-1.0239778e-09,1.2113657,0.99957675,-1.2113657,0.0,-1.2113657,1.2113645e-05,morecomplex,0,
1.0159997437822871e-06,12.0,0.012113659,23.989841,2.000128,-0.99957657,-1.0239778e-09,1.2113658,0.99957675,-1.2113658,0.0,-1.2113658,1.2113646e-05,morecomplex,0,
1.0159999879229122e-06,12.0,0.0121136615,23.989841,2.000006,-0.99957657,-1.0239778e-09,1.2113662,0.99957675,-1.2113662,0.0,-1.2113662,1.2113649e-05,morecomplex,0,
1.0159999955523067e-06,12.0,0.0121136615,23.989841,2.0000021,-0.99957275,-1.0239778e-09,1.2113662,0.99957675,-1.2113662,0.0,-1.2113662,1.211365e-05,morecomplex,0,
1.0159999974596553e-06,12.0,0.0121136615,23.989841,2.0000012,-0.9995117,-1.0239778e-09,1.2113662,0.99957675,-1.2113662,0.0,-1.2113662,1.211365e-05,morecomplex,0,
1.0159999979364925e-06,12.0,0.0121136615,23.989841,2.000001,-0.99902344,-1.0239779e-09,1.2113662,0.99957675,-1.2113662,0.0,-1.2113662,1.211365e-05,morecomplex,0,
1.015999998890167e-06,12.0,0.0121136615,23.989841,2.0000005,-0.99902344,-1.0239778e-09,1.2113662,0.99957675,-1.2113662,0.0,-1.2113662,1.211365e-05,morecomplex,0,
1.0159999991285855e-06,12.0,0.0121136615,23.989841,2.0000005,-1.0,-1.0239778e-09,1.2113662,0.99957675,-1.2113662,0.0,-1.2113662,1.211365e-05,morecomplex,0,
1.0159999996054227e-06,12.0,0.0121136615,23.989841,2.0000002,-0.9980469,-1.0239778e-09,1.2113662,0.99957675,-1.2113662,0.0,-1.2113662,1.211365e-05,morecomplex,0,
1.015999999724632e-06,12.0,0.0121136615,23.989841,2.0000002,-1.0,-1.0239779e-09,1.2113662,0.99957675,-1.2113662,0.0,-1.2113662,1.211365e-05,morecomplex,0,
1.0159999999630506e-06,12.0,0.0121136615,23.989841,2.0,-1.0,-1.0239778e-09,1.2113662,0.99957675,-1.2113662,0.0,-1.2113662,1.211365e-05,morecomplex,0,
1.0159999999705011e-06,12.0,0.0121136615,23.989841,2.0,-1.0,-1.0239779e-09,1.2113662,0.99957675,-1.2113662,0.0,-1.2113662,1.211365e-05,morecomplex,0,
1.0159999999854023e-06,12.0,0.0121136615,23.989841,2.0,-1.0,-1.0239778e-09,1.2113662,0.99957675,-1.2113662,0.0,-1.2113662,1.211365e-05,morecomplex,0,
1.0159999999891276e-06,12.0,0.0121136615,23.989841,2.0,-1.0,-1.0239778e-09,1.2113662,0.99957675,-1.2113662,0.0,-1.2113662,1.211365e-05,morecomplex,0,
1.015999999996578e-06,12.0,0.0121136615,23.989841,2.0,-1.0,-1.0239778e-09,1.2113662,0.99957675,-1.2113662,0.0,-1.2113662,1.211365e-05,morecomplex,0,
1.0159999999984407e-06,12.0,0.0121136615,23.989841,2.0,-1.0,-1.0239778e-09,1.2113662,0.99957675,-1.2113662,0.0,-1.2113662,1.211365e-05,morecomplex,0,
1.0159999999994406e-06,12.0,0.0121136615,23.989841,2.0,-1.0,-1.0239778e-09,1.2113662,0.99957675,-1.2113662,0.0,-1.2113662,1.211365e-05,morecomplex,0,
1.0160000000004406e-06,12.0,24.542955,23.989841,2.0,0.5,1.2113391,1.2113637,0.99957675,-2.4542946e-05,0.0,-1.2113637,1.211365e-05,morecomplex,0,
1.0160000000014405e-06,12.0,24.542921,23.989841,2.0,0.5,1.2113391,1.2113637,0.99957675,-2.4542946e-05,0.0,-1.2113637,1.211365e-05,morecomplex,0,
1.0160000000034405e-06,12.0,24.542921,23.989841,2.0,0.5,1.2113391,1.2113637,0.99957675,-2.4542946e-05,0.0,-1.2113637,1.211365e-05,morecomplex,0,
1.0160000000074404e-06,12.0,24.542921,23.989841,2.0,0.25,1.2113391,1.2113637,0.99957675,-2.4542946e-05,0.0,-1.2113637,1.211365e-05,morecomplex,0,
1.0160000000154404e-06,12.0,24.542921,23.989841,2.0,0.25,1.2113391,1.2113637,0.99957675,-2.4542946e-05,0.0,-1.2113637,1.211365e-05,morecomplex,0,
1.0160000000314405e-06,12.0,24.542921,23.989841,2.0,0.1875,1.2113391,1.2113637,0.99957675,-2.4542946e-05,0.0,-1.2113637,1.211365e-05,morecomplex,0,
1.0160000000634405e-06,12.0,24.542921,23.989841,2.0,0.21875,1.2113391,1.2113637,0.99957675,-2.4542946e-05,0.0,-1.2113637,1.211365e-05,morecomplex,0,
1.0160000001274404e-06,12.0,24.542921,23.989841,1.9999999,0.21875,1.2113391,1.2113637,0.99957675,-2.4542946e-05,0.0,-1.2113637,1.211365e-05,morecomplex,0,
1.0160000002554405e-06,12.0,24.542921,23.989841,1.9999999,0.2109375,1.2113391,1.2113637,0.99957675,-2.4542946e-05,0.0,-1.2113637,1.211365e-05,morecomplex,0,
1.0160000005114405e-06,12.0,24.542921,23.989841,1.9999998,0.2109375,1.2113391,1.2113637,0.99957675,-2.4542946e-05,0.0,-1.2113637,1.211365e-05,morecomplex,0,
1.0160000010234406e-06,12.0,24.542921,23.989841,1.9999995,0.2109375,1.2113391,1.2113637,0.99957675,-2.4542946e-05,0.0,-1.2113637,1.211365e-05,morecomplex,0,
1.0160000020474405e-06,12.0,24.542921,23.989841,1.9999989,0.21191406,1.2113391,1.2113637,0.99957675,-2.4542946e-05,0.0,-1.2113637,1.211365e-05,morecomplex,0,
1.0160000040954406e-06,12.0,24.542921,23.989841,1.999998,0.21191406,1.2113391,1.2113637,0.99957675,-2.4542946e-05,0.0,-1.2113637,1.211365e-05,morecomplex,0,
1.0160000081914406e-06,12.0,24.542921,23.989841,1.999996,0.21191406,1.2113391,1.2113637,0.99957675,-2.4542946e-05,0.0,-1.2113637,1.211365e-05,morecomplex,0,
1.0160000163834405e-06,12.0,24.542921,23.989841,1.9999918,0.21166992,1.2113391,1.2113637,0.99957675,-2.4542946e-05,0.0,-1.2113637,1.2113649e-05,morecomplex,0,
1.0160000327674404e-06,12.0,24.542921,23.989841,1.9999837,0.21173096,1.2113391,1.2113637,0.99957675,-2.4542946e-05,0.0,-1.2113637,1.2113649e-05,morecomplex,0,
1.0160000655354405e-06,12.0,24.542921,23.989841,1.9999672,0.21176147,1.2113391,1.2113637,0.99957675,-2.4542946e-05,0.0,-1.2113637,1.2113649e-05,morecomplex,0,
1.0160001310714405e-06,12.0,24.542921,23.989841,1.9999344,0.21176147,1.211339,1.2113636,0.99957675,-2.4542946e-05,0.0,-1.2113636,1.2113648e-05,morecomplex,0,
1.0160002621434406e-06,12.0,24.542921,23.989841,1.9998689,0.21176147,1.2113389,1.2113634,0.99957675,-2.4542946e-05,0.0,-1.2113634,1.2113646e-05,morecomplex,0,
1.0160005242874405e-06,12.0,24.542921,23.989841,1.9997379,0.21176147,1.2113385,1.2113631,0.99957675,-2.4542946e-05,0.0,-1.2113631,1.2113643e-05,morecomplex,0,
1.0160010485754406e-06,12.0,24.542921,23.989841,1.9994757,0.21176147,1.2113378,1.2113624,0.99957675,-2.4542946e-05,0.0,-1.2113624,1.2113636e-05,morecomplex,0,
1.0160020971514406e-06,12.0,24.542921,23.989841,1.9989514,0.21176052,1.2113365,1.211361,0.99957675,-2.4542946e-05,0.0,-1.211361,1.2113624e-05,morecomplex,0,
1.0160041943034405e-06,12.0,24.542921,23.989841,1.9979029,0.21175718,1.2113339,1.2113584,0.99957675,-2.4542946e-05,0.0,-1.2113584,1.2113597e-05,morecomplex,0,
1.0160083886074406e-06,12.0,24.542921,23.989841,1.9958057,0.21175194,1.2113286,1.2113532,0.99957675,-2.4542946e-05,0.0,-1.2113532,1.21135445e-05,morecomplex,0,
1.0160167772154406e-06,12.0,24.542921,23.989841,1.9916114,0.21174133,1.2113181,1.2113427,0.99957675,-2.4542946e-05,0.0,-1.2113427,1.2113439e-05,morecomplex,0,
1.0160335544314405e-06,12.0,24.54292,23.989841,1.9832228,0.21172035,1.211297,1.2113216,0.99957675,-2.4542944e-05,0.0,-1.2113216,1.2113229e-05,morecomplex,0,
1.0160671088634406e-06,12.0,24.54292,23.989841,1.9664456,0.2116782,1.211255,1.2112795,0.99957675,-2.4542944e-05,0.0,-1.2112795,1.2112808e-05,morecomplex,0,
1.0161342177274406e-06,12.0,24.542915,23.989843,1.9328911,0.21159403,1.2111708,1.2111953,0.99957675,-2.454294e-05,0.0,-1.2111953,1.2111966e-05,morecomplex,0,
1.0162684354554406e-06,12.0,24.542912,23.989843,1.8657823,0.21142566,1.2110025,1.211027,0.9995768,-2.4542935e-05,0.0,-1.211027,1.2110282e-05,morecomplex,0,
1.0165368709114405e-06,12.0,24.5429,23.989843,1.7315645,0.2110889,1.2106657,1.2106903,0.9995768,-2.4542926e-05,0.0,-1.2106903,1.2106915e-05,morecomplex,0,
1.0170737418234404e-06,12.0,24.542881,23.989845,1.463129,0.21041541,1.2099923,1.2100168,0.99957687,-2.4542906e-05,0.0,-1.2100168,1.210018e-05,morecomplex,0,
1.0181474836474405e-06,12.0,24.542841,23.989847,0.92625815,0.2090684,1.2086453,1.2086699,0.9995769,-2.4542866e-05,0.0,-1.2086699,1.2086712e-05,morecomplex,0,
1.0199999999999998e-06,12.0,24.542772,23.989851,0.0,0.20674443,1.2063216,1.206346,0.9995771,-2.4542796e-05,0.0,-1.206346,1.2063473e-05,morecomplex,0,
1.0237050327051184e-06,12.0,24.542633,23.989859,0.0,0.20209657,1.201674,1.2016985,0.9995774,-2.4542658e-05,0.0,-1.2016985,1.2016998e-05,morecomplex,0,
1.0311150981153556e-06,12.0,24.542355,23.989872,0.0,0.192801,1.192379,1.1924036,0.99957806,-2.4542378e-05,0.0,-1.1924036,1.19240485e-05,morecomplex,0,
1.0411150981153555e-06,12.0,24.541973,23.989891,0.0,0.18025687,1.1798357,1.1798602,0.99957883,-2.4541998e-05,0.0,-1.1798602,1.1798615e-05,morecomplex,0,
1.0511150981153554e-06,12.0,24.54159,23.989908,0.0,0.1677132,1.1672927,1.1673173,0.99957955,-2.4541614e-05,0.0,-1.1673173,1.1673185e-05,morecomplex,0,
1.0611150981153553e-06,12.0,24.5412,23.989925,0.0,0.15516996,1.1547502,1.1547747,0.9995802,-2.4541225e-05,0.0,-1.1547747,1.154776e-05,morecomplex,0,
1.0711150981153552e-06,12.0,24.540808,23.98994,0.0,0.1426272,1.142208,1.1422325,0.9995808,-2.4540832e-05,0.0,-1.1422325,1.14223385e-05,morecomplex,0,
1.0811150981153551e-06,12.0,24.54041,23.989954,0.0,0.13008489,1.1296663,1.1296908,0.9995814,-2.4540435e-05,0.0,-1.1296908,1.1296921e-05,morecomplex,0,
1.091115098115355e-06,12.0,24.540009,23.989965,0.0,0.117543034,1.1171249,1.1171495,0.99958193,-2.4540033e-05,0.0,-1.1171495,1.1171507e-05,morecomplex,0,
1.101115098115355e-06,12.0,24.539602,23.989977,0.0,0.10500165,1.104584,1.1046085,0.99958235,-2.4539626e-05,0.0,-1.1046085,1.1046098e-05,morecomplex,0,
1.1111150981153548e-06,12.0,24.53919,23.989986,0.0,0.09246075,1.0920435,1.0920681,0.99958277,-2.4539215e-05,0.0,-1.0920681,1.0920693e-05,morecomplex,0,
1.1211150981153547e-06,12.0,24.538776,23.989996,0.0,0.07992032,1.0795034,1.079528,0.9995831,-2.45388e-05,0.0,-1.079528,1.0795293e-05,morecomplex,0,
1.1311150981153547e-06,12.0,24.538355,23.990004,0.0,0.067380376,1.0669638,1.0669883,0.9995834,-2.453838e-05,0.0,-1.0669883,1.0669896e-05,morecomplex,0,
1.1411150981153546e-06,12.0,24.53793,23.99001,0.0,0.05484092,1.0544246,1.0544492,0.9995837,-2.4537954e-05,0.0,-1.0544492,1.0544504e-05,morecomplex,0,
1.1511150981153545e-06,12.0,24.5375,23.990013,0.0,0.042301953,1.0418859,1.0419104,0.9995839,-2.4537525e-05,0.0,-1.0419104,1.0419117e-05,morecomplex,0,
1.1611150981153544e-06,12.0,24.537066,23.990017,0.0,0.029763484,1.0293475,1.0293721,0.9995841,-2.453709e-05,0.0,-1.0293721,1.0293733e-05,morecomplex,0,
1.1711150981153543e-06,12.0,24.536625,23.990019,0.0,0.017225519,1.0168097,1.0168343,0.99958414,-2.453665e-05,0.0,-1.0168343,1.01683545e-05,morecomplex,0,
1.1811150981153542e-06,12.0,24.53618,23.99002,0.0,0.004688061,1.0042722,1.0042968,0.9995842,-2.4536204e-05,0.0,-1.0042968,1.0042981e-05,morecomplex,0,
1.191115098115354e-06,12.0,24.53573,23.99002,0.0,-0.007848885,0.99173534,0.99175984,0.9995842,-2.4535755e-05,0.0,-0.99175984,9.917611e-06,morecomplex,0,
1.201115098115354e-06,12.0,24.535275,23.990019,0.0,-0.020385314,0.9791988,0.9792234,0.99958414,-2.4535299e-05,0.0,-0.9792234,9.792246e-06,morecomplex,0,
1.2111150981153539e-06,12.0,24.534813,23.990017,0.0,-0.032921217,0.9666628,0.9666873,0.999584,-2.4534836e-05,0.0,-0.9666873,9.666886e-06,morecomplex,0,
1.2211150981153538e-06,12.0,24.534346,23.990013,0.0,-0.045456592,0.95412725,0.9541518,0.99958384,-2.453437e-05,0.0,-0.9541518,9.541531e-06,morecomplex,0,
1.2311150981153537e-06,12.0,24.533873,23.990007,0.0,-0.057991434,0.9415922,0.9416168,0.99958366,-2.4533898e-05,0.0,-0.9416168,9.41618e-06,morecomplex,0,
1.2411150981153536e-06,12.0,24.533394,23.990002,0.0,-0.070525736,0.92905766,0.92908216,0.99958336,-2.453342e-05,0.0,-0.92908216,9.290834e-06,morecomplex,0,
1.2511150981153535e-06,12.0,24.53291,23.989994,0.0,-0.08305949,0.9165236,0.9165481,0.99958307,-2.4532936e-05,0.0,-0.9165481,9.165494e-06,morecomplex,0,
1.2611150981153534e-06,12.0,24.53242,23.989985,0.0,-0.09559269,0.90399,0.9040145,0.9995827,-2.4532445e-05,0.0,-0.9040145,9.040158e-06,morecomplex,0,
1.2711150981153533e-06,12.0,24.531923,23.989975,0.0,-0.10812534,0.8914569,0.89148146,0.9995823,-2.4531948e-05,0.0,-0.89148146,8.914827e-06,morecomplex,0,
1.2811150981153532e-06,12.0,24.53142,23.989964,0.0,-0.120657414,0.87892437,0.8789489,0.9995818,-2.4531444e-05,0.0,-0.8789489,8.789501e-06,morecomplex,0,
1.2911150981153531e-06,12.0,24.53091,23.98995,0.0,-0.13318893,0.8663923,0.8664169,0.9995813,-2.4530935e-05,0.0,-0.8664169,8.664181e-06,morecomplex,0,
1.301115098115353e-06,12.0,24.530396,23.989937,0.0,-0.14571986,0.8538608,0.85388535,0.9995807,-2.453042e-05,0.0,-0.85388535,8.538866e-06,morecomplex,0,
1.311115098115353e-06,12.0,24.529871,23.989922,0.0,-0.1582502,0.8413298,0.84135437,0.99958,-2.4529896e-05,0.0,-0.84135437,8.413556e-06,morecomplex,0,
1.3211150981153528e-06,12.0,24.529343,23.989904,0.0,-0.17077996,0.82879937,0.8288239,0.99957937,-2.4529367e-05,0.0,-0.8288239,8.288252e-06,morecomplex,0,
1.3311150981153527e-06,12.0,24.528805,23.989887,0.0,-0.18330912,0.8162695,0.816294,0.9995786,-2.452883e-05,0.0,-0.816294,8.162953e-06,morecomplex,0,
1.3411150981153526e-06,12.0,24.528261,23.989868,0.0,-0.19583768,0.80374014,0.8037647,0.9995778,-2.4528284e-05,0.0,-0.8037647,8.037659e-06,morecomplex,0,
1.3511150981153525e-06,12.0,24.527708,23.989847,0.0,-0.2083656,0.79121137,0.7912359,0.999577,-2.4527733e-05,0.0,-0.7912359,7.912372e-06,morecomplex,0,
1.3611150981153524e-06,12.0,24.52715,23.989826,0.0,-0.22089294,0.7786832,0.7787077,0.9995761,-2.4527173e-05,0.0,-0.7787077,7.787089e-06,morecomplex,0,
1.3711150981153524e-06,12.0,24.52658,23.989803,0.0,-0.23341963,0.76615554,0.76618004,0.99957514,-2.4526606e-05,0.0,-0.76618004,7.6618135e-06,morecomplex,0,
1.3811150981153523e-06,12.0,24.526007,23.98978,0.0,-0.24594568,0.7536285,0.753653,0.9995741,-2.452603e-05,0.0,-0.753653,7.5365424e-06,morecomplex,0,
1.3911150981153522e-06,12.0,24.525421,23.989754,0.0,-0.25847107,0.74110204,0.74112654,0.9995731,-2.4525447e-05,0.0,-0.74112654,7.4112777e-06,morecomplex,0,
1.401115098115352e-06,12.0,24.52483,23.989727,0.0,-0.27099586,0.7285761,0.7286007,0.999572,-2.4524854e-05,0.0,-0.7286007,7.2860194e-06,morecomplex,0,
1.411115098115352e-06,12.0,24.524227,23.9897,0.0,-0.28351992,0.7160509,0.7160754,0.99957085,-2.4524252e-05,0.0,-0.7160754,7.160767e-06,morecomplex,0,
1.4211150981153519e-06,12.0,24.523617,23.989672,0.0,-0.29604337,0.70352626,0.7035508,0.99956965,-2.4523642e-05,0.0,-0.7035508,7.0355204e-06,morecomplex,0,
1.4311150981153518e-06,12.0,24.522997,23.989641,0.0,-0.3085661,0.69100225,0.6910268,0.99956834,-2.4523022e-05,0.0,-0.6910268,6.9102803e-06,morecomplex,0,
1.4411150981153517e-06,12.0,24.522367,23.989609,0.0,-0.32108817,0.6784789,0.6785034,0.99956703,-2.4522393e-05,0.0,-0.6785034,6.785047e-06,morecomplex,0,
1.4511150981153516e-06,12.0,24.521729,23.989576,0.0,-0.33360952,0.6659562,0.6659807,0.9995657,-2.4521752e-05,0.0,-0.6659807,6.6598195e-06,morecomplex,0,
1.4611150981153515e-06,12.0,24.521078,23.989542,0.0,-0.34613016,0.6534341,0.65345865,0.9995643,-2.4521101e-05,0.0,-0.65345865,6.534599e-06,morecomplex,0,
1.4711150981153514e-06,12.0,24.520416,23.989508,0.0,-0.3586501,0.6409127,0.64093727,0.9995628,-2.4520441e-05,0.0,-0.64093727,6.409385e-06,morecomplex,0,
1.4811150981153513e-06,12.0,24.519745,23.989471,0.0,-0.37116927,0.628392,0.62841654,0.9995613,-2.451977e-05,0.0,-0.62841654,6.2841777e-06,morecomplex,0,
1.4911150981153512e-06,12.0,24.51906,23.989433,0.0,-0.38368773,0.61587197,0.6158965,0.9995597,-2.4519086e-05,0.0,-0.6158965,6.1589776e-06,morecomplex,0,
1.5011150981153511e-06,12.0,24.518366,23.989395,0.0,-0.39620543,0.60335267,0.60337716,0.9995581,-2.4518391e-05,0.0,-0.60337716,6.0337843e-06,morecomplex,0,
1.511115098115351e-06,12.0,24.517658,23.989353,0.0,-0.40872237,0.5908341,0.5908586,0.9995564,-2.4517682e-05,0.0,-0.5908586,5.9085983e-06,morecomplex,0,
1.521115098115351e-06,12.0,24.516937,23.989313,0.0,-0.4212385,0.57831615,0.5783407,0.9995547,-2.4516961e-05,0.0,-0.5783407,5.7834195e-06,morecomplex,0,
1.5311150981153508e-06,12.0,24.516203,23.98927,0.0,-0.43375388,0.56579906,0.56582355,0.9995529,-2.4516228e-05,0.0,-0.56582355,5.658248e-06,morecomplex,0,
1.5411150981153507e-06,12.0,24.515455,23.989225,0.0,-0.44626844,0.5532826,0.5533072,0.99955106,-2.451548e-05,0.0,-0.5533072,5.5330843e-06,morecomplex,0,
1.5511150981153506e-06,12.0,24.514694,23.98918,0.0,-0.45878217,0.540767,0.5407915,0.9995492,-2.4514718e-05,0.0,-0.5407915,5.407928e-06,morecomplex,0,
1.5611150981153505e-06,12.0,24.513916,23.989134,0.0,-0.47129506,0.5282522,0.5282767,0.99954724,-2.451394e-05,0.0,-0.5282767,5.2827795e-06,morecomplex,0,
1.5711150981153504e-06,12.0,24.513123,23.989086,0.0,-0.48380712,0.5157381,0.5157627,0.9995453,-2.4513149e-05,0.0,-0.5157627,5.157639e-06,morecomplex,0,
1.5811150981153503e-06,12.0,24.512314,23.989037,0.0,-0.4963183,0.5032249,0.5032494,0.9995432,-2.451234e-05,0.0,-0.5032494,5.0325066e-06,morecomplex,0,
1.5911150981153502e-06,12.0,24.511488,23.988987,0.0,-0.5088286,0.49071252,0.49073702,0.9995411,-2.4511512e-05,0.0,-0.49073702,4.907383e-06,morecomplex,0,
1.6011150981153502e-06,12.0,24.510643,23.988935,0.0,-0.521338,0.47820097,0.47822547,0.99953896,-2.4510668e-05,0.0,-0.47822547,4.7822673e-06,morecomplex,0,
1.61111509811535e-06,12.0,24.509779,23.988882,0.0,-0.5338465,0.46569028,0.4657148,0.99953675,-2.4509804e-05,0.0,-0.4657148,4.6571604e-06,morecomplex,0,
1.62111509811535e-06,12.0,24.508896,23.988829,0.0,-0.54635406,0.4531805,0.453205,0.99953455,-2.450892e-05,0.0,-0.453205,4.5320626e-06,morecomplex,0,
1.6311150981153499e-06,12.0,24.507992,23.988773,0.0,-0.5588606,0.4406716,0.44069612,0.9995322,-2.4508015e-05,0.0,-0.44069612,4.406974e-06,morecomplex,0,
1.6411150981153498e-06,12.0,24.507065,23.988716,0.0,-0.57136625,0.42816365,0.42818815,0.9995299,-2.450709e-05,0.0,-0.42818815,4.2818942e-06,morecomplex,0,
1.6511150981153497e-06,12.0,24.506115,23.988659,0.0,-0.5838708,0.41565663,0.41568112,0.99952745,-2.450614e-05,0.0,-0.41568112,4.1568237e-06,morecomplex,0,
1.6611150981153496e-06,12.0,24.50514,23.9886,0.0,-0.5963744,0.4031506,0.40317512,0.999525,-2.4505165e-05,0.0,-0.40317512,4.0317636e-06,morecomplex,0,
1.6711150981153495e-06,12.0,24.50414,23.98854,0.0,-0.60887694,0.39064556,0.39067006,0.9995225,-2.4504165e-05,0.0,-0.39067006,3.906713e-06,morecomplex,0,
1.6811150981153494e-06,12.0,24.503113,23.988478,0.0,-0.62137836,0.37814155,0.37816605,0.99951994,-2.4503137e-05,0.0,-0.37816605,3.781673e-06,morecomplex,0,
1.6911150981153493e-06,12.0,24.502056,23.988415,0.0,-0.6338787,0.36563858,0.3656631,0.9995173,-2.450208e-05,0.0,-0.3656631,3.6566435e-06,morecomplex,0,
1.7011150981153492e-06,12.0,24.500967,23.988352,0.0,-0.6463779,0.35313672,0.35316122,0.99951464,-2.450099e-05,0.0,-0.35316122,3.5316248e-06,morecomplex,0,
1.711115098115349e-06,12.0,24.499844,23.988287,0.0,-0.65887594,0.340636,0.34066048,0.99951196,-2.4499868e-05,0.0,-0.34066048,3.4066172e-06,morecomplex,0,
1.721115098115349e-06,12.0,24.498686,23.98822,0.0,-0.6713728,0.32813638,0.32816088,0.99950916,-2.449871e-05,0.0,-0.32816088,3.2816213e-06,morecomplex,0,
1.731115098115349e-06,12.0,24.497488,23.988152,0.0,-0.68386835,0.31563798,0.31566247,0.99950635,-2.4497513e-05,0.0,-0.31566247,3.1566371e-06,morecomplex,0,
1.7411150981153488e-06,12.0,24.49625,23.988083,0.0,-0.6963627,0.3031408,0.3031653,0.99950343,-2.4496274e-05,0.0,-0.3031653,3.0316653e-06,morecomplex,0,
1.7511150981153487e-06,12.0,24.494965,23.988012,0.0,-0.7088556,0.29064488,0.29066938,0.9995005,-2.449499e-05,0.0,-0.29066938,2.9067064e-06,morecomplex,0,
1.7611150981153486e-06,12.0,24.493633,23.987942,0.0,-0.7213473,0.27815032,0.2781748,0.99949753,-2.4493656e-05,0.0,-0.2781748,2.7817605e-06,morecomplex,0,
1.7711150981153485e-06,12.0,24.492247,23.98787,0.0,-0.7338374,0.2656571,0.2656816,0.9994945,-2.449227e-05,0.0,-0.2656816,2.6568284e-06,morecomplex,0,
1.7811150981153484e-06,12.0,24.4908,23.987795,0.0,-0.74632615,0.2531653,0.2531898,0.99949145,-2.4490826e-05,0.0,-0.2531898,2.5319105e-06,morecomplex,0,
1.7911150981153483e-06,12.0,24.489292,23.987719,0.0,-0.75881326,0.24067502,0.24069951,0.9994883,-2.4489316e-05,0.0,-0.24069951,2.4070075e-06,morecomplex,0,
1.8011150981153482e-06,12.0,24.487713,23.987642,0.0,-0.7712988,0.2281863,0.22821078,0.99948514,-2.4487737e-05,0.0,-0.22821078,2.2821202e-06,morecomplex,0,
1.8111150981153481e-06,12.0,24.486055,23.987564,0.0,-0.78378266,0.21569918,0.21572366,0.99948186,-2.4486078e-05,0.0,-0.21572366,2.1572491e-06,morecomplex,0,
1.821115098115348e-06,12.0,24.484308,23.987486,0.0,-0.79626477,0.2032138,0.20323828,0.9994786,-2.4484334e-05,0.0,-0.20323828,2.0323953e-06,morecomplex,0,
1.831115098115348e-06,12.0,24.482464,23.987406,0.0,-0.808745,0.19073021,0.1907547,0.99947524,-2.4482488e-05,0.0,-0.1907547,1.9075594e-06,morecomplex,0,
1.8411150981153479e-06,12.0,24.480507,23.987324,0.0,-0.8212233,0.17824854,0.17827302,0.99947184,-2.448053e-05,0.0,-0.17827302,1.7827427e-06,morecomplex,0,
1.8511150981153478e-06,12.0,24.478422,23.987242,0.0,-0.83369946,0.1657689,0.16579339,0.9994684,-2.4478446e-05,0.0,-0.16579339,1.6579463e-06,morecomplex,0,
1.8611150981153477e-06,12.0,24.47619,23.987158,0.0,-0.84617347,0.15329145,0.15331592,0.99946487,-2.4476214e-05,0.0,-0.15331592,1.5331717e-06,morecomplex,0,
1.8711150981153476e-06,12.0,24.473783,23.987072,0.0,-0.858645,0.14081632,0.14084078,0.99946135,-2.4473808e-05,0.0,-0.14084078,1.4084204e-06,morecomplex,0,
1.8811150981153475e-06,12.0,24.471174,23.986986,0.0,-0.871114,0.1283437,0.12836817,0.9994577,-2.4471197e-05,0.0,-0.12836817,1.2836942e-06,morecomplex,0,
1.8911150981153474e-06,12.0,24.468319,23.986898,0.0,-0.88358027,0.115873836,0.11589831,0.9994541,-2.4468342e-05,0.0,-0.11589831,1.1589956e-06,morecomplex,0,
1.9011150981153473e-06,12.0,24.465162,23.986809,0.0,-0.89604336,0.103406996,0.103431456,0.9994504,-2.4465184e-05,0.0,-0.103431456,1.034327e-06,morecomplex,0,
1.9111150981153474e-06,12.0,24.461626,23.98672,0.0,-0.9085031,0.09094351,0.09096797,0.99944663,-2.4461648e-05,0.0,-0.09096797,9.096921e-07,morecomplex,0,
1.9211150981153473e-06,12.0,24.4576,23.986628,0.0,-0.920959,0.07848381,0.07850827,0.9994428,-2.445762e-05,0.0,-0.07850827,7.8509515e-07,morecomplex,0,
1.931115098115347e-06,12.0,24.452917,23.986534,0.0,-0.93341047,0.06602848,0.06605294,0.99943894,-2.4452933e-05,0.0,-0.06605294,6.6054184e-07,morecomplex,0,
1.941115098115347e-06,12.0,24.447304,23.98644,0.0,-0.9458567,0.053578325,0.053602777,0.999435,-2.444731e-05,0.0,-0.053602777,5.3604015e-07,morecomplex,0,
1.951115098115347e-06,12.0,24.440271,23.986345,0.0,-0.95829654,0.041134495,0.041158956,0.9994311,-2.4440254e-05,0.0,-0.041158956,4.116018e-07,morecomplex,0,
